doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
444,20,-0.02008238807,-0.0200823880732059,0.000000e+00
445,54,-0.005564012099,-0.00556401209905744,0.000000e+00
446,55,0.01796432585,0.0179643258452415,0.000000e+00
447,54,-0.005564012099,-0.00556401209905744,0.000000e+00
448,55,0.01796432585,0.0179643258452415,0.000000e+00
449,56,-0.01992657967,-0.0199265796691179,0.000000e+00
450,48,-0.02001464926,-0.0200146492570639,0.000000e+00
451,36,-0.01883714087,-0.0188371408730745,0.000000e+00
452,48,-0.02001464926,-0.0200146492570639,0.000000e+00
453,55,0.01796432585,0.0179643258452415,0.000000e+00
454,48,-0.02001464926,-0.0200146492570639,0.000000e+00
455,51,0.01824851893,0.0182485189288855,0.000000e+00
456,51,0.01824851893,0.0182485189288855,0.000000e+00
457,49,0.003689379664,0.00368937966413796,0.000000e+00
458,48,-0.02001464926,-0.0200146492570639,0.000000e+00
459,54,-0.005564012099,-0.00556401209905744,0.000000e+00
460,50,-0.005607244559,-0.00560724455863237,0.000000e+00
461,61,0.003922710661,0.00392271066084504,0.000000e+00
462,52,-0.02032054029,-0.0203205402940512,0.000000e+00
463,51,0.01824851893,0.0182485189288855,0.000000e+00
464,21,0.002606167225,0.00260616722516716,0.000000e+00
465,52,-0.02032054029,-0.0203205402940512,0.000000e+00
466,18,-0.005742229056,-0.00574222905561328,0.000000e+00
467,52,-0.02032054029,-0.0203205402940512,0.000000e+00
468,48,-0.02001464926,-0.0200146492570639,0.000000e+00
469,19,0.01780421473,0.0178042147308588,0.000000e+00
470,50,-0.005607244559,-0.00560724455863237,0.000000e+00
471,55,0.01796432585,0.0179643258452415,0.000000e+00
472,16,-0.01976952516,-0.0197695251554251,0.000000e+00
473,55,0.01796432585,0.0179643258452415,0.000000e+00
474,50,-0.005607244559,-0.00560724455863237,0.000000e+00
475,51,0.01824851893,0.0182485189288855,0.000000e+00
476,49,0.003689379664,0.00368937966413796,0.000000e+00
